城市id	城市名称
285531	溪口风景区
285532	大桥生态农庄
285533	雅戈尔达蓬山旅游度假区
285534	丹山赤水风景名胜区
285535	绿野山庄
285536	天下玉苑
285537	保国寺
285538	慈城古县城
285539	凤凰谷休闲旅游区
285540	凤凰山海港乐园
285541	九峰山旅游区
285542	仙溪漂流
285543	显胜门景区
285544	雁荡山风景名胜区
285545	寨寮溪风景区
285546	南雁荡山国家重点风景名胜区
285547	中雁荡山
285548	江心屿
285549	百丈飞瀑
285550	铜铃山国家森林公园
285551	楠溪江风景名胜区
285552	玉海楼
285553	温州动物园
285554	南湖景区
285555	枫泾古镇
285556	西塘古镇
285557	海宁盐官观潮景区
285558	海宁中国皮革城A座
285559	南北湖
285560	九龙山国家森林公园
285561	莫氏庄园
285562	乌镇
285563	安吉竹博园
285564	中南百草园
285565	南浔古镇景区
285566	扬子鳄保护区
285567	鲁迅故里
285568	沈园
285569	华东国际珠宝城南大门
285570	西施故里
285571	诸暨五泄风景区
285572	大佛寺风景区
285573	东湖景区
285574	会稽山旅游度假区
285575	大香林乡村休闲旅游区
285576	兰亭
285577	绍兴柯岩风景区
285578	西施故里风景区
285579	九龙湖风景区
285580	龙门峡谷风景区
285581	江郎山风景区
285582	龙游石窟
285583	井冈山风景区
285584	渼陂古村
285585	燕坊古村
285586	钓源景区
285587	南山旅游景区
285588	八仙过海口旅游景区
285589	蓬莱阁旅游景区
285590	三仙山
285591	海洋极地世界
285592	艾山温泉国际旅游度假村
285593	牟氏庄园
285594	烟台金沙滩海滨公园
285595	烟台山景区
285596	养马岛旅游度假区
285597	张裕国际葡萄酒城
285598	海阳旅游度假区
285599	白浪绿洲湿地公园
285600	金宝乐园
285601	中国杨家埠民间艺术大观园
285602	青州仰天山国家森林公园
285603	青州云门山风景区
285604	泰和山风景区
285605	寿光林海生态博览园
285606	寿光市蔬菜高科技示范园
285607	潍河公园
285608	诸城市恐龙博物馆
285609	酒之城
285610	潍坊安丘青云山民俗游乐园
285611	焦岗湖旅游区
285612	茅仙洞风景区
285613	上窑森林公园
285614	湄洲岛国家旅游度假区
285615	莆田工艺美术城
285616	清源山风景名胜区
285617	四王府锦溪庙
285618	永春牛姆林生态旅游区
285619	安溪清水岩
285620	开元寺
285621	凤山游览区
285622	南安市灵应风景旅游区
285623	东溪大峡谷
285624	魁星岩风景区
285625	乌髻岩
285626	永春蓬壶百丈岩风景区
285627	青山关
285628	李大钊纪念馆
285629	唐山湾国际旅游岛
285630	开滦国家矿山公园
285631	南湖生态风景区
285632	唐津运河生态旅游度假景区
285633	运河唐人街
285634	山叶口景区
285635	曹妃甸湿地
285636	清东陵
285637	遵化万佛园景区
285638	南湖城市中央生态公园
285639	吴桥杂技大世界
285640	铁佛寺
285641	常家庄园
285642	城隍庙
285643	平遥古城
285644	双林寺彩塑艺术馆
285645	文庙学宫博物院
285646	镇国寺
285647	中国票号博物馆
285648	中国钱庄博物馆
285649	王家大院
285650	乔家大院
285651	翠枫山自然风景区
285652	绵山风景区
285653	中国·克什克腾世界地质公园
285654	喀喇沁亲王府
285655	阿拉善盟腾格里达来月亮湖沙漠生态探险旅游区
285656	贺兰山南寺旅游区
285657	南宫山森林公园
285658	香溪洞风景区
285659	瀛湖风景区
285660	岚河漂流
285661	千家坪森林公园
285662	崆峒山
285663	田家沟生态风景区
285664	王母宫石窖
285665	古灵台荆山森林公园
285666	龙泉寺
285667	柳湖
285668	太统山庄
285669	王母宫
285670	米家沟
285671	西汉酒泉胜迹
285672	敦煌鸣沙山月牙泉风景名胜区
285673	雅丹国家地质公园
285674	阳关
285675	敦煌古城
285676	茶卡盐湖
285677	达坂城·盐湖浮乐园
285678	红山公园
285679	九龙生态园
285680	神木园
285681	水磨沟风景区
285682	西山老君庙
285683	新疆民街民俗博物馆
285684	盐湖
285685	盐湖城景区
285686	中国彩棉科技园
285687	南山风景区苜蓿台
285688	青格达湖旅游风景区
285689	锡伯民俗风情园
285690	野核桃沟自然保护区
285691	城市海景
285692	喀赞其民俗旅游区
285693	八卦公园
285694	科桑溶洞国家森林公园
285695	可克达拉旅游草原之夜风情园
285696	蜀南竹海东门
285697	宜宾蜀南竹海风景名胜区
285698	李庄古镇
285699	兴文石海洞乡旅游区
285700	珠江源风景区
285701	彩色沙林
285702	九龙瀑布群风景区
285703	凤凰谷
285704	多依河
285705	彝人古镇
285706	元谋物茂土林风景区
285707	狮子山风景区
285708	世界恐龙谷
285709	九洞天风景区
285710	贵州百里杜鹃风景名胜区
285711	织金洞
285712	布达拉宫
285713	大昭寺
285714	罗布林卡
285715	西藏博物馆
285716	扎什伦布寺
285717	珠穆朗玛峰国家级自然保护区
285718	桑耶寺
285719	雅鲁藏布大峡谷
285720	鲁朗景区
285721	巴松措风景区
285722	东北虎园
285723	净月潭国家森林公园
285724	伪满皇宫博物院
285725	长春世界雕塑公园
285726	长影世纪城
285727	莲花山滑雪场
285728	长春动植物公园
285729	吉林省自然村
285730	庙香山风景区
285731	西柏坡旅游区
285732	华北明珠白洋淀
285733	野三坡
285734	承德避暑山庄
285735	城关门
285736	德汇门
285737	山海关古城
285738	天下第一关景区
285739	五岳寨风景区
285740	天山海世界
285741	正定隆兴寺
285742	苍岩山风景区
285743	淮海战役烈士纪念塔
285744	彭祖园
285745	狮子山西汉楚王墓(陪葬兵马俑坑
285746	徐州汉画像石艺术馆北馆
285747	徐州汉文化景区
285748	云龙湖
285749	艾山九龙风景区
285750	马陵山风景名胜区
285751	滨湖公园
285752	大洞山风景区
285753	龟山汉墓
285754	戏马台
285755	八里河省级自然保护区
285756	迪沟生态园
285757	阜阳生态乐园
285758	颖州西湖风景名胜区
285759	日照海滨国家森林公园
285760	万平口海滨风景区
285761	竹洞天风景区
285762	五莲山风景区
285763	房干生态旅游区
285764	莱芜战役纪念馆
285765	莲花圣境
285766	吕祖泉旅游区
285767	山东省政府八路军115师司令部旧址
285768	新四军军部旧址纪念馆
285769	蒙山
285770	蒙山蒙阴云蒙景区
285771	孟良崮景区
285772	地下大峡谷
285773	天然地下画廊旅游区
285774	天上王城
285775	雪山彩虹谷
285776	沂水地下莹光湖旅游区
285777	天宇自然博物馆
285778	天佛风景名胜区
285779	白龙池玉龙温泉欢乐谷
285780	大洪山风景名胜区
285781	炎帝神农故里
285782	神农溪
285783	野三河风景区
285784	恩施土司城
285785	佛宝山大峡谷漂流
285786	腾龙洞大峡谷地质公园
285787	坪坝营原生态休闲旅游区
285788	恩施州龙麟宫景区
285789	梭布垭风景区
285790	橘子洲头
285791	岳麓山风景名胜区
285792	靖港古镇
285793	雷锋纪念馆
285794	大围山国家森林公园
285795	刘少奇同志纪念馆
285796	长沙海底世界
285797	湖南省博物馆
285798	世界之窗
285799	天心阁
285800	岳麓书院
285801	杨开慧故居
285802	海南热带野生动植物园
285803	假日海滩旅游区
285804	中国雷琼世界地质公园海口园区
285805	五公祠
285806	大唐芙蓉园
285807	大雁塔
285808	华清池
285809	秦始皇陵
285810	西安世园会
285811	翠华山
285812	大唐西市文化景区
285813	骊山国家森林公园
285814	曲江海洋公园
285815	陕西历史博物馆
285816	西安半坡博物馆
285817	西安秦岭野生动物园
285818	武侯墓
285819	石门风景区西门
285820	武侯祠
285821	张良庙
285822	汉中博物馆东门
285823	南沙湖
285824	南湖风景区
285825	蔡伦文化博物馆
285826	朱鹮生态园
285827	东方明珠塔
285828	陆家嘴中心绿地
285829	上海自然博物馆(上海科技馆分馆)
285830	上海科技馆
285831	上海野生动物园
285832	兰心戏院旧址
285833	上海城市规划展示馆
285834	豫园
285835	上海博物馆
285836	共青国家森林公园
285837	上海动物园
285838	锦江乐园
285839	锦州笔架山风景区
285840	锦州北普陀山旅游区
285841	锦州市博物馆
285842	辽沈战役纪念馆
285843	医巫闾山国家重点风景名胜区
285844	奉国寺
285845	凌河公园
285846	长白山国家级自然保护区
285847	雁鸣湖旅游度假区
285848	嵩山国家风景名胜区
285849	嵩山少林风景区
285850	黄帝故里
285851	世纪欢乐园
285852	郑州黄河风景名胜区
285853	康百万庄园
285854	嵩阳书院
285855	中岳庙
285856	始祖山(具茨山景区
285857	丰乐葵园
285858	黄河富景生态世界
285859	金鹭鸵鸟游乐园
285860	石表山休闲旅游风景区
285861	龙母庙
285862	川岛风情
285863	富都温泉度假邨
285864	金山温泉度假村
285865	锦江温泉
285866	立园
285867	自力村碉楼群
285868	古兜温泉综合度假区
285869	圭峰山风景区
285870	南京夫子庙
285871	中山陵
285872	钟山风景名胜区
285873	朝天宫
285874	静海寺
285875	览胜楼
285876	南京明文化村·阳山碑材
285877	栖霞山风景名胜区
285878	侵华日军南京大屠杀遇难同胞纪念馆
285879	玄武湖公园
285880	雨花台风景名胜区
285881	阅江楼
285882	仙女湖景区
285883	台儿庄古城
285884	抱犊崮国家森林公园
285885	冠世榴园风景区
285886	汉诺庄园
285887	台儿庄大战纪念馆
285888	微山湖湿地公园东门
285889	莲青山省级地质公园
285890	滕州汉画像石馆
285891	淮河蚌埠闸水利风景区
285892	龙子湖公园
285893	张公山公园
285894	禾泉农庄
285895	白乳泉公园
285896	普宁寺
285897	普陀宗乘之庙
285898	磬锤峰
285899	董存瑞烈士陵园
285900	京北第一草原
285901	金山岭长城旅游区
285902	塞罕坝国家森林公园
285903	御道口风景区
285904	九龙潭自然风景区
285905	解州关帝庙
285906	永乐宫
285907	普救寺
285908	历山风景区
285909	孤峰山
285910	阿尔山海神圣泉旅游度假区
285911	成吉思汗庙
285912	万豪蒙古大营
285913	年保玉则景区
285914	金沙滩
285915	巴州相思湖游旅度假区
285916	新疆库尔勒莲花湖旅游区
285917	罗布人村寨
285918	阿洪口
285919	农二师天格尔岛(银沙滩旅游区
285920	天格尔岛
285921	白桦园风景区
285922	五彩滩
285923	桦林公园
285924	金山葡萄风景区
285925	金山森林公园
285926	五指泉风景区
285927	黄金海岸
285928	石林风景区
285929	九乡风景区
285930	大观公园
285931	官渡古镇
285932	金殿风景名胜区
285933	世界园艺博览园
285934	西山森林公园
285935	云南民族村
285936	中豪·螺蛳湾国际商贸城
285937	云南人家民间博物馆
285938	崇圣寺三塔文化旅游区
285939	普达措国家公园
285940	丽江古城
285941	玉龙雪山国家风景名胜区
285942	西双版纳热带植物园
285943	中国科学院西双版纳热带植物园西门
285944	建水文庙
285945	燕子洞
285946	泸西阿庐古洞景区
285947	朱家花园
285948	黄果树瀑布景区
285949	龙宫风景名胜区
285950	夜郎洞景区
285951	格凸河风景区
285952	梵净山国家级自然保护区南门
285953	九龙洞
285954	梵净山国家级自然保护区
285955	农垦当壁镇旅游区
285956	麒麟山风景区
285957	侵华日军虎头要塞遗址博物馆
285958	龙沙公园
285959	明月岛
285960	扎龙自然保护区
285961	溪水森林公园
285962	海拉尔农业发展园区
285963	世界反法西斯战争海拉尔纪念园
285964	吊桥公园
285965	国门景区
285966	满洲里中俄互市贸易旅游区
285967	呼和诺尔旅游景区
285968	中国达斡尔民族园
285969	海拉尔国家森林公园
285970	莫尔道嘎国家森林公园
285971	大亮子河国家森林公园
285972	水源山公园
285973	三江口
285974	松花江碑林
285975	曲阜明故城
285976	滕州微山湖湿地红荷旅游风景区
285977	孟庙
285978	邹城市峄山风景名胜区
285979	孔林旅游区
285980	孔子六艺城
285981	曲阜孔庙孔府旅游区
285982	水泊梁山风景名胜区
285983	安山寺
285984	国际农科奇观
285985	兖州博物馆
285986	济宁东大寺
285987	莲花山
285988	东平湖湿地公园
285989	水浒古镇
285990	和圣园
285991	徂徕山国家森林公园
285992	泰山蓄能科普水城
285993	腊山国家森林公园
285994	桃花冲风景区
285995	三角山国家森林公园
285996	龟峰山风景区
285997	麻城烈士陵园
285998	黄麻起义和鄂豫皖苏区纪念园
285999	薄刀峰风景区东门
286000	罗田大别山薄刀峰风景区
286001	东坡赤壁
286002	金水台温泉
286003	六祖惠能故居
286004	云浮市金水台温泉景区
286005	和顺古镇
286006	热海景区
286007	总兵府
286008	腾冲火山地热国家地质公园
286009	东湖醋园
286010	汾河湿地公园
286011	晋祠公园
286012	森林公园西门
286013	太原动物园
286014	中国煤炭博物馆
286015	尧庙
286016	大槐树寻根祭祖园
286017	北武当山风景区
286018	五台山风景名胜区
286019	芦芽山风景区
286020	万年冰洞
286021	云冈石窟
286022	皇城相府
286023	青天河风景区
286024	大同火山群
286025	北岳恒山
286026	悬空寺
286027	奥林匹克森林公园
286028	北京奥林匹克公园
286029	国家体育场
286030	北京欢乐谷
286031	北京中华民族博物院
286032	朝阳公园
286033	蟹岛绿色生态度假村
286034	中国紫檀博物馆
286035	中华民族园
286036	红领巾公园
286037	日坛公园
286038	团结湖公园
286039	韩美林艺术馆
286040	中国民兵武器装备陈列馆
286041	明十三陵
286042	居庸关长城
286043	龙脉温泉度假村
286044	天龙源温泉家园
286045	温都水城
286046	小汤山科技农业示范园
286047	银山塔林风景区
286048	中国航空博物馆
286049	沟崖自然风景区
286050	蟒山国家森林公园
286051	棋盘山景区
286052	十三陵明皇蜡像宫
286053	汉石桥湿地自然保护区
286054	慕田峪长城
286055	红螺寺
286056	青龙峡
286057	雁栖湖
286058	北京生存岛实践基地
286059	黄花城水长城
286060	响水湖长城自然风景区
286061	幽谷神潭
286062	云蒙山国家森林公园
286063	北京野生动物园
286064	北京南海子麋鹿苑博物馆
286065	中华文化园
286066	金海湖
286067	京东大溶洞旅游区
286068	京东大峡谷
286069	京东石林峡风景区
286070	青龙山旅游区
286071	丫髻山景区
286072	北京张裕爱斐堡国际酒庄
286073	黑龙潭自然风景区
286074	司马台长城游览区
286075	桃源仙谷
286076	张裕爱斐堡国际酒庄
286077	白龙潭风景区
286078	清凉谷风景区
286079	首云国家矿山公园
286080	云峰山自然风景区
286081	八达岭长城
286082	八达岭古长城景区
286083	八达岭水关长城
286084	龙庆峡风景区
286085	延庆硅化木国家地质公园
286086	八达岭温泉度假村
286087	八达岭野生动物世界
286088	北京八达岭国家森林公园
286089	北京市古崖居风景名胜区
286090	松山森林景区
286091	北宫森林公园
286092	北京南宫旅游景区
286093	戒台寺
286094	龙潭公园
286095	世界公园
286096	陶然亭公园
286097	中国人民抗日战争纪念馆
286098	大观园
286099	青龙湖公园
286100	中国人民抗日战争纪念雕塑园
286101	八大处公园
286102	北京石景山游乐园
286103	圣莲山风景区
286104	十渡自然风景区
286105	石花洞风景区
286106	云居寺
286107	周口店遗址
286108	韩村河旅游景村
286109	京辉高尔夫俱乐部
286110	上方山国家森林公园
286111	仙栖洞
286112	潭柘寺
286113	黄芩仙谷
286114	京西十八潭
286115	妙峰山风景名胜区
286116	颐和园
286117	北京动物园
286118	北京植物园
286119	凤凰岭自然风景区公园
286120	香山公园
286121	玉渊潭公园
286122	圆明园遗址公园
286123	中国科学院植物研究所北京植物园
286124	中央电视塔
286125	紫竹院公园
286126	百望山森林公园
286127	北京鹫峰国家森林公园
286128	古文化街旅游区南门
286129	天津市古文化街旅游区
286130	海河意式风情区工业园A区
286131	天塔湖景区
286132	大悲禅院
286133	天津之眼摩天轮
286134	天津水上公园
286135	海河历史建筑保护展览馆
286136	华蕴博物馆
286137	利顺德大饭店
286138	梁启超纪念馆
286139	天津意大利风情旅游区
286140	盘山风景名胜区
286141	天津热带植物观光园
286142	天津杨柳青博物馆
286143	天津滨海航母主题公园
286144	奇石园
286145	七里海景区
286146	义聚永酒文化博物馆
286147	黄崖关长城
286148	蓟州区独乐寺
286149	八仙山国家级自然保护区
286150	东丽湖
286151	朗钜温泉谷
286152	世博华明馆
286153	应大皮衣博物馆
286154	峰山药王古寺
286155	希乐城少儿职业探索乐园
286156	玉佛禅寺
286157	天津万源龙顺度假庄园
286158	天津宝成博物苑景区
286159	津南国家农业科技园区
286160	星耀五洲
286161	和平公园
286162	鲁迅公园
286163	上海犹太难民纪念馆
286164	古猗园
286165	嘉定州桥
286166	东方假日田园
286167	马陆葡萄主题公园
286168	安亭老街
286169	金山城市沙滩
286170	中国农民画村
286171	方塔
286172	佘山国家森林公园
286173	陈云故居暨青浦革命历史纪念馆
286174	东方绿舟
286175	上海大观园
286176	上海太阳岛旅游度假区
286177	朱家角古镇旅游区
286178	广佑寺
286179	大连老虎滩海洋公园
286180	金石滩国家旅游度假区
286181	白玉山风景名胜区
286182	大连棒棰岛宾馆景区
286183	大连森林动物园
286184	大连现代博物馆
286185	大连自然博物馆
286186	东鸡冠山景区
286187	关向应纪念馆
286188	旅顺日俄监狱旧址博物馆
286189	圣亚海洋世界
286190	世界和平公园
286191	北大壶滑雪场
286192	松花湖国家风景名胜区
286193	拉法山国家森林公园
286194	北极村旅游风景区
286195	清明上河园
286196	包公祠
286197	大相国寺
286198	开封府
286199	龙亭景区
286200	铁塔公园
286201	中国翰园
286202	焦裕禄纪念园
286203	白云山
286204	白云山旅游区
286205	龙门石窟景区
286206	龙潭大峡谷
286207	鸡冠洞
286208	老君山
286209	木札岭
286210	天池山
286211	关林景区
286212	洛阳白马寺
286213	神灵寨
286214	抱犊寨景区
286215	尧山
286216	中原大佛
286217	画眉谷
286218	昭平湖
286219	三苏园
286220	神农坛
286221	云台山
286222	敕建嘉应观
286223	圆融寺
286224	函谷关
286225	孟州市韩愈陵园
286226	云梦山风景区
286227	大伾山风景名胜区
286228	京华园
286229	关山国家地质公园八里沟园区
286230	河南·关山国家地质公园
286231	万仙山景区
286232	比干庙
286233	潞王陵
286234	百泉风景区
286235	回龙景区
286236	殷墟王陵遗址
286237	羑里城
286238	岳飞庙
286239	马氏庄园
286240	林州红旗渠游览区
286241	太行大峡谷风景区
286242	天平山风景区
286243	颛顼帝喾陵
286244	戚城文物景区
286245	中原绿色庄园景区
286246	濮阳毛楼生态旅游区
286247	濮阳世锦园
286248	天鹅湖景区
286249	豫西大峡谷
286250	三门峡函谷关古文化旅游区
286251	甘山国家森林公园南门
286252	三门峡甘山森林公园
286253	三门峡大坝风景区
286254	黄鹤楼
286255	东湖风景区
286256	归元禅寺
286257	湖北省博物馆
286258	李先念故居纪念园
286259	磨山景区
286260	木兰天池
286261	清凉寨风景区
286262	武汉科技馆
286263	辛亥革命武昌起义纪念馆
286264	中国地质大学逸夫博物馆
286265	中科院武汉植物园
286266	黄石国家矿山公园
286267	雷山风景名胜区
286268	东方山风景区
286269	雷山风景名胜区东门
286270	湘鄂赣边区鄂东南革命烈士陵园
286271	龙佑赤壁温泉度假区
286272	陆水湖风景区
286273	三国赤壁
286274	九宫山风景名胜区
286275	隐水洞地质公园
286276	中华水浒城
286277	咸宁市131(澄水洞旅游区
286278	岳阳楼
286279	任弼时故里
286280	大云山国家森林公园
286281	五尖山森林公园
286282	平江起义纪念馆
286283	凤凰古城景区
286284	乾州古城北城门
286285	奇梁洞
286286	南方长城
286287	花垣边城旅游景区
286288	怀化中国人民抗日战争胜利受降纪念馆
286289	向警予同志纪念馆
286290	滕代远纪念馆
286291	龙底漂流
286292	南都侗族文化村
286293	高椅古村
286294	西山国家重点风景名胜区
286295	龙潭国家森林公园
286296	鹿峰山风景区
286297	谢鲁山庄
286298	勾漏洞天
286299	天马山生态旅游景区
286300	龙珠湖风景区
286301	南澳海岛国家森林公园
286302	汕头南澳岛旅游区
286303	方特欢乐世界·蓝水星
286304	礐石风景名胜区
286305	中信高尔夫海滨度假村
286306	丹霞山风景名胜区
286307	广东大峡谷
286308	曹溪温泉-假日度假村
286309	古佛洞天
286310	龙湖度假山庄
286311	云门峡漂流
286312	玄武山
286313	连州地下河
286314	宝晶宫
286315	观音山风景区
286316	聚龙湾天然温泉度假村
286317	故乡里
286318	黄腾峡
286319	飞来峡水利枢纽风景区
286320	清新温矿泉旅游渡假区
286321	玄真古洞生态旅游度假区
286322	东莞市科学技术博物馆
286323	观音山森林公园
286324	鸦片战争博物馆
286325	梦幻百花洲
286326	京明温泉度假村
286327	灵山大佛
286328	灵山胜境
286329	三国城
286330	水浒城
286331	太湖鼋头渚风景区
286332	龙背山森林公园
286333	陶祖圣境风景区
286334	宜兴市团氿风景区
286335	宜兴竹海风景区
286336	江苏江阴学政文化旅游区
286337	江阴滨江要塞旅游区
286338	崇安阁
286339	瘦西湖风景区
286340	东关历史文化旅游区
286341	个园
286342	何园
286343	扬州博物馆
286344	扬州大明寺
286345	扬州东关街
286346	扬州京华城
286347	扬州中国雕版印刷博物馆
286348	仪征博物馆
286349	纵棹园
286350	汉陵苑
286351	丽水神龙谷
286352	南尖岩风景区
286353	遂昌金矿国家矿山公园
286354	东西岩
286355	仙都国家级风景名胜区
286356	大漈
286357	畲乡之窗
286358	云和湖景区
286359	石门洞风景区
286360	飞石岭风景区
286361	箬寮原始林
286362	青田县石门洞森林公园
286363	八一南昌起义纪念塔
286364	南昌八一起义纪念馆
286365	狮子峰
286366	滕王阁
286367	天香园
286368	八大山人梅湖景区
286369	凤凰沟风景区
286370	得雨生态园
286371	景德镇古窑民俗博览区
286372	中国瓷园
286373	浮梁古县衙
286374	瑶里古镇风景区
286375	洪岩仙境
286376	景德镇陶瓷馆
286377	趵突泉公园
286378	大明湖公园
286379	红叶谷
286380	济南国际园博园
286381	济南灵岩寺旅游区
286382	济南野生动物世界
286383	九顶塔中华民俗欢乐园
286384	千佛山风景名胜区
286385	五龙潭公园
286386	百脉泉公园
286387	济南百里黄河风景区东区
286388	水帘峡风景区
286389	北九水
286390	崂山风景区
286391	仰口游览区
286392	宝龙乐园金银岛海盗王国
286393	海滨风景区
286394	华东酒庄
286395	金沙滩景区
286396	琅琊台
286397	青岛国际工艺品城
286398	青岛海昌极地海洋世界
286399	青岛海底世界
286400	刘公岛风景名胜区
286401	成山头国家重点风景名胜区
286402	赤山风景名胜区
286403	摩天岭生态旅游风景区
286404	大乳山滨海旅游度假区
286405	多福山·养生文化城
286406	银滩滨海旅游度假区
286407	仙姑顶风景区
286408	幸福门
286409	天沐温泉
286410	威海汤泊温泉度假村
286411	荣成博物馆
286412	黄河故道地质森林公园
286413	天沐江北水城温泉度假村
286414	东昌湖风景区
286415	阳谷景阳冈旅游区
286416	冠州梨园
286417	姜堤乐园
286418	聊城植物园
286419	铜陵天井湖景区
286420	铜陵永泉农庄
286421	天柱山旅游区
286422	花亭湖风景区
286423	明堂山风景名胜区
286424	红军中央独立第二师司令部旧址
286425	司空山风景区
286426	桐城县文庙
286427	天龙关
286428	天柱山大峡谷北门入口
286429	皖光苑
286430	白崖寨
286431	小孤山风景区
286432	船政文化景区
286433	第一山景区
286434	福州国家森林公园
286435	福州国家森林公园南门
286436	福州三坊七巷
286437	鼓山
286438	于山风景区
286439	青云山景区
286440	石竹山风景旅游区
286441	乐峰赤壁景区
286442	长乐旅游馆
286443	福建省冰心文学馆
286444	白水洋风景区
286445	鸳鸯溪
286446	太姥山
286447	中国赵州桥
286448	白鹿温泉
286449	东方巨龟苑
286450	黑山大峡谷景区
286451	淴淴水生态风景区
286452	藤龙山
286453	天桂山
286454	前南峪生态旅游区
286455	邢台峡谷群地质公园大峡谷景区
286456	崆山白云洞
286457	邢台丰乐园
286458	秦王湖旅游区
286459	蟒河景区
286460	珏山景区
286461	青莲寺
286462	陵川王莽岭景区
286463	通辽大青沟国家级自然保护区
286464	格根塔拉草原旅游中心
286465	岱海旅游中心
286466	法门寺旅游区
286467	法门寺文化景区
286468	周公庙
286469	太白山国家森林公园
286470	大唐秦王陵
286471	钓鱼台风景名胜区
286472	嘉陵江源头景区
286473	龙门洞森林公园
286474	红石峡生态公园
286475	镇北台
286476	二郎山
286477	法泉寺
286478	麦积山风景区
286479	伏羲庙
286480	南郭寺
286481	玉泉观
286482	水帘洞
286483	大像山
286484	松鸣岩风景名胜区
286485	塔尔寺
286486	藏文化馆
286487	马步芳公馆
286488	青藏高原野生动物园
286489	青海省博物馆
286490	中国藏医药文化博物馆
286491	老爷山
286492	彩虹部落
286493	互助土族故土园旅游区
286494	昆仑文化旅游景区
286495	赞普林卡
286496	库木塔格沙漠
286497	葡萄沟游乐园
286498	吐峪沟景区
286499	火焰山景区
286500	坎儿井乐园
286501	沙漠植物风情园
286502	新疆大漠土艺馆
286503	杜氏旅游村
286504	江布拉克景区
286505	一万泉风景区
286506	驼铃梦坡沙漠生态景区
286507	黑马生态科技园
286508	呼图壁县世纪园西门
286509	世纪园
286510	格萨拉生态旅游区
286511	龙潭溶洞
286512	金沙滩国际长江漂流基地
286513	朱德故里琳琅山景区
286514	阆中古城
286515	天宫院
286516	凌云山景区
286517	南充西山风景区南门
286518	西山风景区
286519	升钟湖风景区
286520	阆中古城景区锦屏山
286521	罗瑞卿故居
286522	张澜纪念馆
286523	泸定海螺沟冰川森林公园
286524	康定情歌风景区
286525	木格措
286526	稻城亚丁
286527	南甸宣抚司署
286528	瑞丽独树成林
286529	下舞阳河景区
286530	西江千户苗寨景区
286531	牧情谷旅游风景区
286532	伊通满族博物馆
286533	叶赫那拉城
286534	伊通县南山保雍寺
286535	本溪水洞
286536	关门山国家森林公园
286537	大雅河漂流
286538	五女山山城风景区
286539	望天洞
286540	红河峡谷漂流
286541	和睦国家森林公园
286542	赫图阿拉城
286543	猴石国家森林公园
286544	抚顺战犯管理所旧址
286545	萨尔浒风景名胜区
286546	元帅林
286547	鞍山玉佛苑
286548	千山风景名胜区
286549	玉佛山风景区
286550	玉佛苑
286551	汤岗子温泉旅游度假区
286552	响沙湾
286553	成吉思汗陵旅游区
286554	蒙牛工业旅游景区
286555	昭君博物院
286556	北方兵器城
286557	南海湿地景区
286558	五当召
286559	梅力更自然生态风景区
286560	石门风景区
286561	新世纪青年生态园
286562	美岱召
286563	呼和浩特乌素图国家森林公园
286564	乌兰夫同志纪念馆
286565	哈素海
286566	八路军太行纪念馆
286567	太行龙洞
286568	天脊山
286569	绿野漂流
286570	太行水乡第一漂
286571	太行山大峡谷国家森林公园王莽峡风景区阁老陵
286572	藏山旅游风景区
286573	小河古村评梅景区
286574	廊坊市文化公园南门
286575	自然公园
286576	第一城
286577	茗汤温泉度假村
286578	国际会展中心
286579	沽水福源
286580	塞外庄园
286581	中都原始草原度假村
286582	大境门景区
286583	万龙滑雪场
286584	黄龙山庄旅游风景区
286585	天鹅湖度假村
286586	安固里草原度假村
286587	张家口鸡鸣山风景区
286588	安家沟生态区
286589	翠云山森林度假景区
286590	晋察冀边区革命纪念馆
286591	天生桥国家地质公园
286592	天生桥瀑布群自然风景区
286593	保定直隶总督署博物馆
286594	满城汉墓
286595	狼牙山景区
286596	清西陵
286597	涞源白石山国家地质公园
286598	野三坡白草畔景区
286599	野三坡百里峡景区
286600	丛台公园
286601	赵苑公园
286602	响堂山风景区
286603	娲皇宫景区
286604	一二九师司令部旧址
286605	扁鹊庙
286606	朝阳沟风景区
286607	东山文化公园
286608	京娘湖景区
286609	元宝山风景区
286610	中国磁州窑博物馆
286611	长寿村旅游风景区
286612	北戴河集发观光园
286613	南戴河国际娱乐中心
286614	华夏酒庄
286615	鸽子窝公园
286616	乐岛海洋公园
286617	秦皇求仙入海处
286618	万寿山景区
286619	新澳海底世界
286620	燕塞湖
286621	野生动物园
286622	福建土楼(南靖)景区
286623	河坑土楼群
286624	南欧土楼群
286625	塔下土楼群
286626	田螺坑土楼群
286627	金汤湾南中国·海水温泉度假地
286628	大地土楼群
286629	云洞岩风景区
286630	福建省南靖土楼博物馆
286631	东山风动石景区
286632	平和县三平风景区
286633	滨海火山自然生态风景旅游区
286634	武夷山风景区
286635	大觉山漂流
286636	华阳山风景区
286637	溪源大峡谷
286638	高北土楼群
286639	洪坑土楼群
286640	汀州历史文化名城
286641	连城冠豸山风景区
286642	古田会议会址
286643	龙硿洞
286644	天台国家森林公园水上茶乡九鹏溪
286645	西樵山
286646	长鹿休闲度假农庄
286647	南风古灶
286648	清晖园
286649	三水荷花世界
286650	西樵山国家森林公园
286651	中国第一滩
286652	西江温泉度假邨
286653	七星岩风景区
286654	肇庆星湖风景名胜区
286655	观音桥
